video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=Bs4viHlAz3U&pp=ygUEZm9vZA%3D%3D,/@mythicalkitchen,Mythical Kitchen,Uncle Roger Eats His Last Meal,1.7M,5 days,"Today, Josh is cooking Nigel Ng (Uncle Roger)'s last meal. Check out Nigel's YouTube Channel ...",2024-01-29 06:16:30.081625
/shorts/uFhdwYIg0R0,/@NickDiGiovanni,Nick DiGiovanni,Best Fast Food Combo Meal,8.5M,1 year,shorts #fastfood #combomeal.,2024-01-29 06:16:30.083660
/watch?v=dV2sSjh1rlA&pp=ygUEZm9vZA%3D%3D,/@SpongeBobOfficial,SpongeBob SquarePants Official,EVERY Food in Bikini Bottom Ever 😋 | 1 Hour | SpongeBob,3.6M,7 months,"The most iconic food in Bikini Bottom is the Krabby Patty, but there's so many other things to try! How about some ink lemonade, ...",2024-01-29 06:16:30.085906
/watch?v=b9Jyjc-2PGs&pp=ygUEZm9vZA%3D%3D,/@rug,FaZe Rug,Trying Fast Foods Most Dangerous Meals!,5.1M,8 months,"Today, I pushed myself to eat some of the unhealthiest meals in America, in 1 day. This was simply to test the effects that junk food ...",2024-01-29 06:16:30.088864
/watch?v=LmZZgKW_9vA&pp=ygUEZm9vZA%3D%3D,/@MarkWiens,Mark Wiens,"Italian Food in Sardinia!! LOBSTER + Fried Calamari on a Boat! | Sardinia, Italy",609K,8 days,"SARDINIA, ITALY - Sardinia, an island with a lot of history in the Mediterranean Sea, is unlike anywhere in Italy. It's my first time to ...",2024-01-29 06:16:30.091010
/watch?v=-c8eATXUui8&pp=ygUEZm9vZA%3D%3D,/@letsKWOOWK,KWOOWK,24 Hours Of Street Food in New York City,842K,8 months,Today I'm in New York City and I'm trying a bunch of food that you recommended. Which one would you love to try? Become a ...,2024-01-29 06:16:30.093129
/shorts/RWZ_Rx9l5BE,/@TommoCarroll,Tommo Carroll,The INFINITE FOOD Glitch,61M,8 months,The infinite food glitch after I had a quick snack of lettuce I was left with this stump so I chucked it in a small bit of water and within ...,2024-01-29 06:16:30.095361
/watch?v=W20wnEQTWUs&pp=ygUEZm9vZA%3D%3D,/@Munchies,Munchies,The Hot Dog King of Tulsa | Street Food Icons,3.8M,2 years,"Josh Lynch is the founder and owner of The Dog House, a food truck in Tulsa, Oklahoma that sells specialty hot dogs. Along with ...",2024-01-29 06:16:30.098018
/watch?v=BF9PeV8PHVw&pp=ygUEZm9vZA%3D%3D,/@InsiderFood,Insider Food,US vs China McDonald’s | Food Wars | Insider Food,2.7M,8 months,"From calorie count to portion sizes, we wanted to find all the differences between McDonald's in the US and China. This is ""Food ...",2024-01-29 06:16:30.101059
/watch?v=w9XP-naXz_M&pp=ygUEZm9vZA%3D%3D,/@ErikTheElectric,ErikTheElectric,I Survived 7 World Record Food Challenges In 7 Days,2.2M,1 month,"World Record Eating Challenges are usually based around speed, and while that's certainly a huge factor in this week's eating ...",2024-01-29 06:16:30.104511
/watch?v=2pn2BZ1vB64&pp=ygUEZm9vZA%3D%3D,/@FoodNetwork,Food Network,Our 10 Favorite Ina Garten Comfort Food Recipe Videos | Barefoot Contessa | Food Network,762K,9 months,"Ina throws open the doors of her Hamptons home for delicious food, dazzling entertaining ideas and good fun on Barefoot ...",2024-01-29 06:16:30.113071
/shorts/AJSZzt_d7yI,/@Moribyan,Moribyan,The easiest one pan dinner with chicken AND potatoes!! #recipe #food #shorts,1M,9 months,Recipe: https://moribyan.com/one-pan-moroccan-chicken-bake/,2024-01-29 06:16:30.115041
/watch?v=x5nEb-7UKZI&pp=ygUEZm9vZA%3D%3D,/@gordonramsay,Gordon Ramsay,Indian Resteraunt Food Stuns Gordon Ramsay | Ramsay's Best Restaurant,32M,4 years,"This week's full episode of Ramsay's Best restaurant, two of the highest voted Indian restaurants battle it out in Restaurant Gordon ...",2024-01-29 06:16:30.116859
/watch?v=JnfDUHU3VgA&pp=ygUEZm9vZA%3D%3D,/@AETV,A&E,Hoarders: Biggest FOOD Hoards | One-Hour Compilation | A&E,1.2M,1 year,"Check out the biggest hoards from the show involving food, in this compilation from Hoarders! #Hoarders Stay up to date on all of ...",2024-01-29 06:16:30.118743
/watch?v=F_9PnhbCcUM&pp=ygUEZm9vZA%3D%3D,/@NickDiGiovanni,Nick DiGiovanni,Testing 100 Viral Food Hacks,14M,1 year,Can you cook steak with a flamethrower? Cook eggs in the microwave? We've tested 100 of the most viral food hacks to give you ...,2024-01-29 06:16:30.121316
/watch?v=xk8PdL_PdSo&pp=ygUEZm9vZA%3D%3D,/@hihokids,HiHo Kids,Kids Try Their Grandparent's Childhood Favorite Food | Kids Try | HiHo Kids,44M,5 years,About Kids Try: Adventurous and adorable kids give us an entree into the world's array of foods and snacks. Don't forget to ...,2024-01-29 06:16:30.123207
/watch?v=BWsSdn52_Rg&pp=ygUEZm9vZA%3D%3D,/@TinyCakesOfficial,Tiny Cakes,1000+ Miniature Cooking Food Recipe | Best Of Miniature Cooking Ideas | Tiny Cakes,9.8M,Streamed 1 year,Question of the Day: Good morning guys. This is a compilation of my best videos which you can know some recipes even though ...,2024-01-29 06:16:30.125635
/watch?v=ts0d7I6m7GE&pp=ygUEZm9vZA%3D%3D,/@Munchies,Munchies,$2 Burgers in Harlem | Street Food Icons,21M,4 years,Mo's Burgers in Harlem is a neighborhood staple. Mo Robinson Jr. has been serving the greater Harlem community for over 30 ...,2024-01-29 06:16:43.812320
/watch?v=siMFBbrwy-E&pp=ygUEZm9vZA%3D%3D,/@DharMannStudios,Dhar Mann Bonus,Fast Food PROPOSAL LAUGHED At On SOCIAL | Dhar Mann Bonus!,400K,13 hours,Don't forget to SUBSCRIBE to our channel by clicking here ...,2024-01-29 06:16:43.813871
/watch?v=REa6lI9mLLs&pp=ygUEZm9vZA%3D%3D,/@AbroadandHungry,Abroad and Hungry,"Indian street food - CURRY like you've NEVER seen before! Indian street food in Ahmedabad, India",3.4M,1 year,"Indian street food - In this video, I will take you on a street food tour in Ahmedabad where I will show you Indian curry as you've ...",2024-01-29 06:16:43.815568
/watch?v=wNCPgIVz15c&pp=ygUEZm9vZA%3D%3D,/@BestEverFoodReviewShow,Best Ever Food Review Show,American Eats Pakistan!! From Street Food to Strange Food!! (Full Documentary),12M,1 year,SUPPORT OUR MISSION: Patreon is a platform that allows people to support creators on a recurring basis. Your contribution is ...,2024-01-29 06:16:43.817183
/watch?v=c2BfMidcXTY&pp=ygUEZm9vZA%3D%3D,/@GoodMythicalMorning,Good Mythical Morning,Frozen Food Ads vs. Real Life Food (Test),1.9M,7 months,"Today, we're seeing if the frozen food matches up to its advertising! GMM # 2400 Subscribe to GMM: ...",2024-01-29 06:16:43.818484
/watch?v=PHeS4ZZ9l9A&pp=ygUEZm9vZA%3D%3D,/@InsiderFood,Insider Food,US vs Japan 7-Eleven | Food Wars | Food Insider,2.8M,1 year,"From calorie count to portion sizes, we wanted to find out all the differences between 7-Eleven in the US and Japan. This is Food ...",2024-01-29 06:16:43.820096
/watch?v=ooqdg9Wr-mo&pp=ygUEZm9vZA%3D%3D,/@BeastReacts,Beast Reacts,World’s Most Expensive Food!,76M,2 years,We found world's most expensive foods and work our way to to the priciest dishes! SUBSCRIBE TO THESE CHANNELS OR ELSE ...,2024-01-29 06:16:43.821641
/watch?v=bTCQhMMfse0&pp=ygUEZm9vZA%3D%3D,/@theodd1sout,TheOdd1sOut,Junk Food,82M,4 years,"Are you an MMMM Candy bar, because you're so sweet Pre-Order my book ...",2024-01-29 06:16:43.822572
/watch?v=Feu-DN-UleE&pp=ygUEZm9vZA%3D%3D,/@MarkWiens,Mark Wiens,Vietnam Street Food - ULTIMATE PHO TOUR!! (How Pho Became World’s #1 Vietnamese Food),1.8M,8 months,"HANOI, VIETNAM: Welcome to Hanoi, Vietnam, the capital of the most well known Vietnamese food around the world - pho!",2024-01-29 06:16:43.823521
/shorts/fWACVQ6iqoM,/@Rabbert,Rabbert,"You win $200 if you eat the food in 1 minute, Rabbert!",86M,7 months,I edited the video down to under 1 minute so it passes as a short! Sorry for the re-upload (kind of) THANKS FOR WATCHING ...,2024-01-29 06:16:43.824483
